timestamp,value
2025-03-14,1.0
2025-03-15,1.0051640269677822
2025-03-16,1.0275564775197392
2025-03-17,1.0008963980063088
2025-03-18,1.025835484358007
2025-03-19,1.025014250171003
2025-03-20,1.0129579720806476
2025-03-21,1.0009998089077812
2025-03-22,0.9851339021816423
2025-03-23,0.9818047490648505
2025-03-24,0.9937705643529866
2025-03-25,1.0022060750360435
2025-03-26,1.0115166971978213
2025-03-27,0.9865952511050194
2025-03-28,0.9640360226673762
2025-03-29,0.986135334857973
2025-03-30,1.0001307917409346
2025-03-31,1.0325384513228724
2025-04-01,1.0508966921904879
2025-04-02,1.0351258866796549
2025-04-03,1.0546958563023372
2025-04-04,1.0643398041972447
2025-04-05,1.0675814400941126
2025-04-06,1.0547169106062964
2025-04-07,1.0546466153376537
2025-04-08,1.0522639206049993
2025-04-09,1.0660043848553524
2025-04-10,1.06783651486701
2025-04-11,1.0928107921056784
2025-04-12,1.0803606556258951
2025-04-13,1.0877289018731482
2025-04-14,1.0955927247984514
2025-04-15,1.0816855160890706
2025-04-16,1.0630058566973903
2025-04-17,1.0787986931593436
2025-04-18,1.0868941701518977
2025-04-19,1.0841921980060698
2025-04-20,1.0903596454071771
2025-04-21,1.0795048246453438
2025-04-22,1.0831660098082678
2025-04-23,1.0734869566181091
2025-04-24,1.0763456539281193
2025-04-25,1.091896673396758
2025-04-26,1.0863584999537457
2025-04-27,1.0998546718511821
2025-04-28,1.0831934393176577
2025-04-29,1.0785074407291626
2025-04-30,1.0570364586445862
2025-05-01,1.0553659987654493
2025-05-02,1.056469799005356
2025-05-03,1.0533067682565929
2025-05-04,1.0490700456076867
2025-05-05,1.0697643842063782
2025-05-06,1.0922043000420663
2025-05-07,1.0728025401317198
2025-05-08,1.0913055072875695
2025-05-09,1.0639774652766252
2025-05-10,1.052472735671381
2025-05-11,1.0496880119611034
2025-05-12,1.0512850584290954
2025-05-13,1.0351590447151442
2025-05-14,1.0241461854472138
2025-05-15,1.0251872786546723
2025-05-16,1.0147123733753287
2025-05-17,1.0051134731920124
2025-05-18,1.01486714972392
2025-05-19,1.0287099095264143
2025-05-20,1.027694502373272
2025-05-21,1.0278582363758422
2025-05-22,1.0274526981358345
2025-05-23,1.0205220518720617
2025-05-24,1.0127931432427402
2025-05-25,0.997398944018699
2025-05-26,1.0068139690104014
2025-05-27,1.0054649068337973
2025-05-28,1.003333882287896
2025-05-29,1.006179078626039
2025-05-30,1.0139262497822241
2025-05-31,1.0351530290968345
2025-06-01,1.0309006326451837
2025-06-02,1.0247471456907413
2025-06-03,1.0276535297688036
2025-06-04,1.0148888537081255
2025-06-05,1.0338816133546511
2025-06-06,1.0478996106893925
2025-06-07,1.0584975147811033
2025-06-08,1.056530054840646
2025-06-09,1.0679296077767997
2025-06-10,1.0843775051863895
2025-06-11,1.0922341248681429
2025-06-12,1.0876446280412606
2025-06-13,1.060998938008729
2025-06-14,1.0757111937654253
2025-06-15,1.0700414874069117
2025-06-16,1.056785433354069
2025-06-17,1.0705545519862083
2025-06-18,1.075758061347028
2025-06-19,1.0535062710201941
2025-06-20,1.051865202985047
2025-06-21,1.0476103526640514
2025-06-22,1.0628477985089844
2025-06-23,1.0336227372498568
2025-06-24,1.0276881104464544
2025-06-25,1.025497815302187
2025-06-26,1.0469341026005465
2025-06-27,1.0303314768369947
2025-06-28,0.9867669250000164
2025-06-29,0.9668490001174107
2025-06-30,0.970479664998306
2025-07-01,0.981957794622041
2025-07-02,1.0071174358332524
2025-07-03,1.0129439389721877
2025-07-04,1.0009954246204347
2025-07-05,1.0139453730312242
2025-07-06,1.0136721940052553
2025-07-07,1.0105825654965892
2025-07-08,1.0107340132174822
2025-07-09,1.0296814021530343
2025-07-10,1.0160582004910657
2025-07-11,1.000817022878396
2025-07-12,0.9997343880760385
2025-07-13,0.998652224056821
2025-07-14,0.9866966010148762
2025-07-15,0.9739558749383642
2025-07-16,0.9792564174014812
2025-07-17,0.9985390554724
2025-07-18,1.0089196511838716
2025-07-19,1.0189918484347606
2025-07-20,1.03765537631377
2025-07-21,1.0077064306833161
2025-07-22,0.9855399031542591
2025-07-23,0.9752989063846037
2025-07-24,0.958261977991181
2025-07-25,0.9443655463760119
2025-07-26,0.9452316120367411
2025-07-27,0.9275055188124742
2025-07-28,0.9213974756726353
2025-07-29,0.8941199214540206
2025-07-30,0.8813528572203142
2025-07-31,0.8988092593296001
2025-08-01,0.8915904095139977
2025-08-02,0.8957398140939478
2025-08-03,0.9049875651797799
2025-08-04,0.8984034155160788
2025-08-05,0.9059633007879526
2025-08-06,0.908718715434569
2025-08-07,0.9179558399482317
2025-08-08,0.9093474996494771
2025-08-09,0.890259460007624
2025-08-10,0.8769285296954286
2025-08-11,0.8697334436534245
2025-08-12,0.8764962416437365
2025-08-13,0.8737818048270782
2025-08-14,0.8685962845472912
2025-08-15,0.8662189091167435
